study_hours,sleep_hours,stress_level,mood_level,screen_time,burnout_label
4.615952864583683,6.992714906152128,2.5853181425650242,4.776965386088188,1.773915002613497,Not Burnout
6.7744031455315366,8.00618892934197,1.6917342783590736,3.838023481101708,3.6872976841893883,Not Burnout
6.035523228947571,7.098195230257078,1.6695555934434347,2.2929783521427844,5.809912232295873,Not Burnout
4.460635607109019,6.881332416170629,3.0225141052657576,2.424687606950762,1.7092482151155286,Not Burnout
6.849399813149876,8.102891779585322,2.9183982208886836,5.0,2.4173659477349574,Not Burnout
5.960949281314914,6.651670546973619,3.9015985929464296,2.554493120057269,4.189401604351103,Not Burnout
6.71929317825844,7.3208707768862835,3.150450092536139,2.3466494894040406,2.5230178227291065,Not Burnout
6.444443262885418,7.386037367435216,1.0,4.637314542364729,2.811214829327181,Not Burnout
4.2565074836168915,6.1982914556283415,3.5519476177229183,3.838552876285914,3.3646021274077342,Not Burnout
4.659728439704546,8.190450819443827,1.501939372685587,2.562074423463601,1.9515738937147757,Not Burnout
6.620940407684893,6.79004829196551,2.1160287280476484,3.716624975404619,2.5388172306754475,At Risk
6.415555398150198,6.093105808608587,2.7502002062516944,2.4742473163597225,5.055141875180963,At Risk
5.468647609053778,7.6438118122844845,4.495667489783965,4.600821398422605,2.038945326653554,Not Burnout
5.675991074963173,5.921838421850755,5.0,4.5613709648731335,1.6031917982577433,Not Burnout
7.416497343682638,7.033817388842954,3.1067230591361827,4.032006198821943,3.0549625306991586,Not Burnout
4.612642916746255,6.989057204026956,2.316803381279612,3.8616610612470166,5.097933253764769,Not Burnout
6.320646071755057,8.303074678997893,3.0345056484805504,5.0,3.7046172880046657,Not Burnout
5.1967110213491585,7.569637879455943,3.3876554258738363,3.4996863273882255,3.3031283828265723,Not Burnout
5.17347819515917,6.969967649505827,2.1793323744428084,2.3181258745791986,4.06653819627341,Not Burnout
7.148165277980786,7.981319559040345,4.295211355912322,3.949473912832307,1.3814388507105217,Not Burnout
6.738124523482044,8.668249058820775,2.730070759191402,5.0,4.742058480662549,Not Burnout
6.720264454000958,7.669372367622235,2.997743089091394,2.485240506814148,4.575152547105466,Not Burnout
7.458218210731493,7.012423143812057,3.1659242520544613,3.1385372333060144,3.386037288856418,Not Burnout
5.531505762449139,5.425796521179809,2.9215866106144555,3.9164460381014528,5.508886767694625,Not Burnout
6.522929456942446,5.7218636043095525,3.3389405004696124,3.446095150994261,2.308755851570442,At Risk
5.034599865109816,6.633730354774399,1.882746813453077,2.5176964196226854,5.691863489880354,Not Burnout
5.986249528732663,6.268585357408861,1.9416982460539693,4.621857856230471,4.231740498392877,Not Burnout
5.304785418448473,6.775634436417465,1.399845767028305,5.0,3.49517111518274,Not Burnout
5.6454939474890775,7.067979909876529,2.9395012306202264,3.696131459023907,3.9701895469475326,Not Burnout
6.39273553815537,7.635631305228077,3.278936503512114,2.595931710264,3.839102851283587,Not Burnout
4.2726689751497915,6.91540146632909,2.9577728661518856,1.951039474946525,5.830424344626575,Not Burnout
8.638580913528191,7.583801972591442,4.174492433347537,3.757975981221181,2.38498130879348,Not Burnout
3.990973927750447,7.077369297772144,2.4944039811709535,4.603877343316258,2.856221141280103,Not Burnout
3.6787170808184015,4.629440120375355,3.1687416555925125,3.975167746495382,5.5544543381087195,Not Burnout
7.237166310250101,5.872797527417495,1.4082991238606857,3.497596159081146,3.106697597224211,Not Burnout
6.687494040944404,6.827094933134061,2.112900297525599,2.910728348210694,5.350799615997388,At Risk
6.436179725578233,5.548366308590671,3.1955377575657775,2.4078363672819103,6.5491539745130645,At Risk
6.44251826389642,7.719914475995445,3.349102110743144,4.3347513263248825,3.3973074595875494,Not Burnout
5.481629840729628,8.836900998812437,2.2060330523358176,4.413771621385585,5.022043489862958,Not Burnout
4.154118442771253,8.46251422203678,2.428400748141933,1.9542702133092669,2.2694615779902123,Not Burnout
5.613706837290589,6.7438685548837505,1.0,5.0,5.132099947101714,Not Burnout
4.484257432731832,8.788871364219942,2.1429707991933906,4.074071220894002,4.299135978980151,Not Burnout
6.962679600126627,7.178400948642534,3.390383163519786,4.899594645145793,4.709557423240323,Not Burnout
5.279413927746792,6.595496834658353,3.0752050161065663,2.1578722515148847,3.0316418919469075,Not Burnout
4.261754204811233,6.263916803750872,3.0006657213812096,2.1341758445845613,1.508374876649241,Not Burnout
5.01792123752051,6.637036376214246,2.54977368718096,3.351030690232703,4.754878097124257,Not Burnout
6.1193971814134365,6.534187817750525,2.5070631586281764,4.002784426895194,1.0,Not Burnout
4.654413170794038,7.204499466850585,1.8396788605265528,5.0,3.523974261636198,Not Burnout
4.266669406650353,7.192688777259837,3.1988284202025348,4.206078913815132,5.411772799629954,Not Burnout
5.865530817237868,7.003655224184097,2.9209729443893897,3.2573187231879666,4.287846603809554,Not Burnout
5.867449856663084,7.5243258036956195,2.9920188479927994,2.4736307923341077,6.92251396718472,Not Burnout
4.739585236943306,8.428775529743609,1.9739651573324197,4.73000057271915,5.53766372887266,Not Burnout
4.7934425415725155,8.139464962529589,1.0,2.535294574249285,3.019152417511635,Not Burnout
5.848074906036454,5.218122437860115,3.5971527117536954,5.0,4.040970069777158,Not Burnout
3.327873487754014,4.0,2.0211625439915957,3.215615350393491,3.928943946183346,Not Burnout
3.3888043384351674,8.121183893487128,1.6372242359568794,5.0,1.6267348549808092,Not Burnout
4.422333668121346,5.359745561901494,3.193478911913994,4.178931290059278,2.58940162527347,Not Burnout
5.1798292724322295,6.73028151772878,2.1079873600808705,3.3630045105575417,3.1588586395302096,Not Burnout
5.966361348397007,5.595864368728769,3.5599363840466216,2.9806036281738733,1.0,Not Burnout
7.713034325424328,4.837623474903976,3.1170059495766975,3.15909212265392,4.0712402023774645,At Risk
6.786489434803029,7.649755273845746,3.1835693232004774,3.9283166923752377,3.626392233020439,Not Burnout
5.2600922050548595,7.910986192363176,1.1340442887994657,3.5771564962177167,1.4906591480326385,Not Burnout
5.471475688145967,6.308187519127936,3.7119439853864007,2.906188591931295,4.606319297915999,Not Burnout
3.9962059530432867,4.0,2.761250531233856,3.334368589682368,5.073809117036439,Not Burnout
5.472230296011415,6.344506662097021,2.1307228607537967,3.57857702971915,4.340551718297333,Not Burnout
5.067012041619792,7.470164806483056,2.643388467342251,1.371265905585188,3.5138977371865447,Not Burnout
5.984077840507134,5.225306117471046,1.0,3.9581681147886987,4.8871632276277825,Not Burnout
4.259153584671516,7.220031903734987,2.9086528114806707,2.5202787752831934,5.020330540715037,Not Burnout
6.279019771361758,6.981628180992406,1.4706284918179284,2.346667596794255,4.461105354579533,Not Burnout
7.799108369503866,7.695149799521306,1.1473297141564656,1.8126556528892896,2.7630816243478584,Not Burnout
5.3368597773147135,7.143496442096984,1.0,1.7061075021321097,4.414901148266771,Not Burnout
6.102567583148412,5.832317270942133,3.6126883749899252,2.1445524968877105,5.793220976238219,At Risk
6.535215987566669,8.43588580199739,1.8707366063072113,2.7909790423695098,3.105056412082405,Not Burnout
4.898169292171246,6.809764512367636,4.0337277099165,5.0,7.146909008698647,Not Burnout
5.836138722715625,6.967234552588081,1.9641985369477022,2.974120324104796,3.2115535990219235,Not Burnout
5.5188886011726925,5.8800784491121645,1.0,3.6777501062680313,4.048610520010205,Not Burnout
5.646514147823248,6.468061298570188,1.3834755600513409,3.900481386506329,2.991271605990496,Not Burnout
4.3404853242168,5.938236743167719,3.7358116200069387,3.6310651862158485,4.3349062538803915,Not Burnout
5.536765261388414,6.792464728091892,2.3441018220633323,3.4225565392740065,1.3866674610470873,Not Burnout
6.246997436868175,9.054050176170811,1.951712703509399,2.3047062364007553,3.180937301774918,Not Burnout
7.676715411692562,5.353718628482373,2.6600182258527876,4.950927548279212,2.361818199477149,Not Burnout
6.93890623912781,5.063726322547911,3.001782736167545,5.0,4.203007521838436,Not Burnout
8.729773686267334,8.76540439299233,3.617398815902461,1.8173413058773142,5.491671063263361,Not Burnout
4.348978655667926,6.7488115874177605,3.948499229892926,2.4759714091136207,4.969009280671827,Not Burnout
6.808480955081017,6.1971127136081,2.1402313542109144,3.220189657622994,1.0,At Risk
5.7750130086075275,8.247885624875291,1.1739523139179617,2.5354622050898086,7.0631044793918205,Not Burnout
8.78470439982651,6.273261352315763,2.086534838876724,4.005965553455865,4.442919910931303,Not Burnout
4.287552571967273,9.191211656256323,2.760280506582886,2.771727797593387,2.8352512892604995,Not Burnout
4.240417236728836,7.813511045607123,1.5362410737893892,5.0,4.235691878486412,Not Burnout
4.6009110318339665,6.414506310225157,1.5428490851049572,4.690548594343596,4.264284733754039,Not Burnout
2.3141564135352897,9.588769855918605,2.8437878815498854,3.712574030632215,2.9997269245726548,Not Burnout
4.711367467478858,6.273142092395994,2.451347648429549,4.526986263319732,4.296875001013113,Not Burnout
4.361301007669454,7.890514446411168,2.5327969954115863,4.6059004243573085,3.088791568569539,Not Burnout
5.725590679714312,7.35915109648779,1.7415046652999306,2.9360525119417566,3.393457010964966,Not Burnout
6.012633963665739,8.562089547278557,2.2695992857942326,2.683782755458035,2.9705812963673734,Not Burnout
8.314256258823828,8.873813436072224,1.5757668557316955,3.5781430629696476,1.8509930653905209,Not Burnout
6.925635757279076,7.03840497887892,3.390198411124787,4.361636124497944,4.218754705323076,Not Burnout
4.634644516506396,6.09589855558458,3.5352493347237526,3.6390603986534176,4.877949154774507,Not Burnout
4.152377992977463,7.55196657152694,1.0,1.9230035178090028,4.772325394114558,Not Burnout
6.237878757259758,6.186741556297473,1.57048913980759,2.6971755560491575,5.229887878952852,Not Burnout
3.519650189469037,9.416064697031947,1.003470744909921,3.426027136405622,4.4865103150223025,Not Burnout
8.24718814878153,7.163842397299285,1.849976065593102,3.42433439567417,3.200911752674645,Not Burnout
7.269160181081931,6.56161413842547,2.416562030209639,5.0,5.2594957966467835,Not Burnout
4.796236521842943,7.22161636703789,1.05035478030147,2.114012057601002,1.9637236902370976,Not Burnout
2.930298206363684,5.383448452564364,1.5781401868746867,4.0055892418358745,2.64899292623128,Not Burnout
7.5308085612481195,5.834063153787218,1.4960426279185015,4.98911310832829,2.553699892865133,Not Burnout
5.328190232121073,8.44049668953331,2.707267329398944,5.0,5.620084088708966,Not Burnout
7.356724467960193,6.211726865234326,2.5693443370362505,3.095602576816039,5.414182771210113,At Risk
3.1083585118084494,5.743706820781672,1.7782624466627466,3.9914294527201997,4.7309578555674925,Not Burnout
4.6009374655693405,7.643983303032743,2.676820872139398,4.069760357198647,5.607894797817696,Not Burnout
5.507865549577275,8.422844985595596,1.9533199154127345,3.695481731553291,2.681075826382018,Not Burnout
5.570470890647113,7.86274397279808,2.228344889673947,3.401154798760694,4.522892679791471,Not Burnout
4.824901792781135,8.19525722296698,4.173452090298537,3.935975389500046,3.8122383574252536,Not Burnout
6.434274898521248,6.091845893716647,3.840461051790348,1.0,5.270323155827371,At Risk
3.8985693559261083,5.293827199909788,1.2004187630724024,4.182069490062632,3.8271636511717038,Not Burnout
5.2864307724680595,8.801600382346583,3.3297324178791747,3.6261779036619672,3.4225856673848782,Not Burnout
5.680443447567848,6.612784193389437,3.311396554491592,3.2775251032217345,4.8113627778414845,Not Burnout
6.271658251088123,6.699000380253943,1.3517367112473817,5.0,5.3142537507868495,Not Burnout
6.567422317133335,8.59383297021887,3.318777643754861,2.825065981209448,2.9974822077297976,Not Burnout
3.8130368622431963,7.667476011280792,4.037931918412553,3.0969240109349694,3.908386492971436,Not Burnout
3.1988287438965664,7.547065326497929,1.3774551937555861,5.0,2.412339049537521,Not Burnout
7.416515232847764,9.598002813881301,1.5824971789857365,2.667938695150143,1.0,Not Burnout
5.998471017969387,6.227778123543828,3.5176614668435024,2.949884717063461,4.300689447120593,Not Burnout
4.37727019516517,8.113408153697485,2.771495310825648,3.35297457656915,4.913358034381948,Not Burnout
7.826727963283784,7.068415749876501,3.0514762752395233,4.340734482129549,4.393100213630088,Not Burnout
5.673511951439288,7.322310734635908,2.8405892164004967,3.707802507353313,1.0756574233684493,Not Burnout
7.268945776095739,8.834162111695038,2.890695920928144,2.2073746528477374,3.4737258548852883,Not Burnout
5.601277722115164,7.6094029075475484,1.173527871688917,2.9678314368728103,1.0,Not Burnout
8.59112188732298,7.64595529485956,3.547317706621448,2.8926455667877886,6.054551661481277,Not Burnout
8.133011263664807,8.287008804771762,3.6695899924277735,3.4227789547769545,2.370918126822871,Not Burnout
5.12655377728139,6.562056724548538,2.2706092559319724,3.9258436586298293,5.883105414189845,Not Burnout
6.957356426431533,5.992948399193192,2.4565230501861377,3.918205755887972,5.418804465526218,At Risk
6.468063924377722,5.74622896717476,1.0,1.7239882459515978,2.6491144711959076,Not Burnout
7.552947336298523,4.640372092748798,3.0142547560178348,4.563940987560856,2.3008225730983822,Not Burnout
4.052614809129843,9.467448555928387,3.072057441714144,3.7525688459966235,4.525555324579507,Not Burnout
6.529077189997659,5.67614996113398,2.437808983000689,4.884532047593906,2.7335139442253933,Not Burnout
7.087636730274381,6.734495651697074,3.6243533598705024,3.944198327290672,4.153726963237311,At Risk
2.8618907703653287,6.667824040133295,2.1659227690200593,4.601322957735762,3.2757586137896224,Not Burnout
3.7251122310013374,7.368888037370921,3.0646059258936003,3.966545311450127,1.3282623783015497,Not Burnout
2.441151733359849,7.978884655047156,1.4803356613078844,4.846225756202748,1.0,Not Burnout
5.095889748333163,8.032568186031694,2.476447849125762,4.0222506360177785,4.340026372741896,Not Burnout
6.576313383693943,6.300307073717274,2.3256457420971643,3.402084753557096,3.157663380504062,At Risk
7.753535578144042,6.799453943456307,2.7253079220409417,5.0,3.170365274628802,Not Burnout
5.6111421706296625,7.33909594058596,2.1304730711666413,4.389037122279892,5.0437957586406785,Not Burnout
7.942923318356938,6.701570648579743,2.368527404328332,4.073744421004413,5.760163414948668,Not Burnout
3.429847812677663,8.928814691223991,3.3260471714415063,2.223695583461664,3.591182917957286,Not Burnout
2.944926340967268,7.589169941965902,2.0632357627617823,2.2116923825364623,3.4891019396352076,Not Burnout
5.416678451655072,7.881853343259781,1.0,3.7927154821418534,4.750214549670826,Not Burnout
6.076098173408961,7.795457522400895,4.249583904205421,3.645521197768241,1.9645966454506372,Not Burnout
5.45095787785886,8.40816862898239,3.8814540786904868,2.885877434991684,4.334729582121546,Not Burnout
2.398836849940185,7.217225870444448,1.2077373048943814,3.64098269961206,4.827828957733231,Not Burnout
5.3663199407308175,5.443801662452984,3.1897078052451944,5.0,5.020345312626444,Not Burnout
3.54329574924272,7.47962554210317,1.9970252294486568,4.195402474550299,1.0948709462463029,Not Burnout
6.504508823245057,6.218371727449805,2.7634872153310597,2.358991490247262,2.8579670952865888,At Risk
6.049897369145272,6.365659981900292,2.794224129013494,3.3884911728570564,2.6826051207648,At Risk
4.090180320508967,7.703636822506112,2.265592199683678,2.6950335191474393,4.14983043161382,Not Burnout
4.72919962399496,8.485939685720362,1.7162343344136035,3.112300083591439,4.721116869651976,Not Burnout
3.9111797171665725,7.025525892083274,1.8094589476837406,3.0863843343703574,6.245065611168972,Not Burnout
5.405981354090242,7.370599615118756,1.5838080845187577,3.0223544173959946,3.2575517794478905,Not Burnout
6.932713480751858,9.042657933562285,1.6681777917695553,2.244864628026605,3.253641252536179,Not Burnout
4.0214109304966845,7.2889038153862815,2.4328217099506446,3.37234531848181,5.7245080283181204,Not Burnout
6.256069773276766,10.0,1.7842400108892482,2.93939236315269,4.444865407795458,Not Burnout
4.704613572441339,7.678611574757853,3.18205206571262,1.0,5.901477266781961,Not Burnout
4.310690751606484,4.887084689013019,3.987246155335927,5.0,4.433092004514754,Not Burnout
5.339454460068163,7.904009945325439,1.919946758629957,4.588769654216672,2.264325071930094,Not Burnout
3.947136516370939,7.457390061859333,2.739404500535377,3.123699275075004,2.00030746783329,Not Burnout
4.669526041979227,8.547703304899295,2.999685110302934,3.5188190497405984,1.6727316264116063,Not Burnout
3.703183161116727,7.80781762152395,2.9720022709192744,2.3283456526824384,4.99307775213771,Not Burnout
8.447087699374585,6.833852819219471,2.5759552679160875,5.0,5.782895234630512,Not Burnout
5.552895327957593,5.530842116452761,3.2426824183597223,5.0,6.7740432120795715,Not Burnout
4.450411738011121,6.74917209125677,2.9822489526806573,3.6566937282465246,5.264657998484861,Not Burnout
5.820969866101333,5.97937545494884,1.2623375776727022,4.523530644185344,5.744257866302479,Not Burnout
5.331507925463756,6.303371860234333,3.3691560643892733,3.675286778933924,3.129975501019473,Not Burnout
5.168545600700165,7.706294085304732,3.3872908372667423,2.1632745611240694,2.265376274884215,Not Burnout
6.4212500500651375,9.003885405221688,1.7367138958214183,3.0881766310363425,5.27511899862633,Not Burnout
6.636261565070958,7.473605835787577,2.537937835447602,3.631927966771957,4.6265211283591015,Not Burnout
4.704248278584209,5.564940325557779,3.1833289928110693,3.045452281256556,4.1611665615113385,Not Burnout
4.63627263903298,7.533523201864169,2.2906861804206384,3.281346722564964,4.581057220949485,Not Burnout
5.087422454272534,8.435957783974782,3.5729780477660116,3.4086004424908856,4.484778223687309,Not Burnout
2.047118252896623,6.268260514816742,4.863872494619361,3.419121502134539,5.925725289780342,Not Burnout
3.2272134067021714,6.839179399992498,1.7140139673650177,3.552258490497483,5.9424783772254335,Not Burnout
7.550311401166788,7.017625833675036,1.1189553968462251,2.439394933603399,4.8163305285105205,Not Burnout
7.967451570251925,6.058122024301312,2.803818595604876,2.7829838508720637,5.268704308844392,At Risk
5.126445940665432,7.777936520612631,3.2215625051261436,2.2154157343000307,4.771093828637164,Not Burnout
6.364835444583649,6.854862221670662,2.269133626155231,4.4778155496862,3.3082454019480716,Not Burnout
5.966875231815304,7.503438932688433,3.9532606633210343,1.3943530581596755,5.13484701236971,Not Burnout
10.0,5.93500938663748,1.1613942002767512,4.6535903433169254,1.9082573967111074,Not Burnout
7.179362367151866,6.475050039611908,3.192918623031611,4.886349397262843,5.580837328443825,Not Burnout
5.30812361277885,7.8668576293933254,1.8941391792411066,3.1978194130173785,2.2082155903509473,Not Burnout
4.066689339099361,6.552600217489879,4.2193779062072965,1.0,4.428704930192099,Not Burnout
3.0903305196136412,9.072356621480086,4.492515353168118,3.1386894380327095,2.7322690623607615,Not Burnout
5.805195453800835,6.520436577262477,1.733343412216652,3.435815838711181,4.83008347461164,Not Burnout
4.365473882073545,7.269621670902263,1.95044286409142,2.489401780071087,3.9491121611081366,Not Burnout
3.366619435603489,8.119108998247707,3.359587886979802,2.984781606191757,1.6078660627550017,Not Burnout
4.53014067363621,5.2979611204803625,2.1128693502104854,5.0,4.631049446527719,Not Burnout
3.8776779945784074,4.887029425623069,2.454588782067762,4.1649271623017405,3.1331188347509342,Not Burnout
8.030712452608848,5.169212422515886,2.52538842054241,2.5754358856219,5.321720081220054,At Risk
6.822459635424176,8.515100924112618,1.0,1.9024008304045679,4.001988533101611,Not Burnout
5.488041038025074,6.337770224929064,2.486162253905763,3.172982682390229,4.593131478082057,Not Burnout
7.7199162083350386,10.0,1.8102722259358262,3.2865432206495617,2.563646567477182,Not Burnout
5.616052461471427,6.3229028816111335,2.006877177600228,3.9961991873633163,3.116001652858957,Not Burnout
4.208073698007604,7.221461563836445,3.943632003468814,2.964683287432341,3.312042045848373,Not Burnout
7.784686115904486,8.850531943081451,1.2434931057207437,4.011499575361862,5.285053720363834,Not Burnout
6.3083650655269885,9.407311465790947,3.313205186747977,5.0,6.5160656317082335,Not Burnout
3.9441307685103153,9.473804291963678,2.2210370696681916,4.315501022444263,2.7922423723856857,Not Burnout
5.214491982874588,8.45003947671177,2.2202398315041654,3.4519114926692276,5.61527221698652,Not Burnout
4.186572619922864,8.228875030973755,3.2903718960517114,3.3168495289467055,1.0,Not Burnout
3.425800403553496,7.71103233904142,2.8400512945688905,3.1433268658201285,2.2087158983615662,Not Burnout
6.8892663212974625,7.934033291399965,3.070612997219531,4.680640912452144,2.5618323157198377,Not Burnout
8.364124960705196,6.33857714040576,3.4681846605328612,2.872686554048697,1.9712369658389166,At Risk
3.4021486392712883,6.018161339893231,2.168691616816677,3.5452227089999826,1.62461741531863,Not Burnout
6.344453855035856,6.995950651106858,1.8877632654922496,3.5511979018810855,4.619498368206696,Not Burnout
4.524036146317259,6.795778452970086,1.414849473442202,2.998215807188468,3.678898453408208,Not Burnout
4.769311924352956,6.45612634080727,1.6745894700210449,2.127534452115899,4.569108096407665,Not Burnout
4.611409113641696,7.835664936948058,5.0,3.8229745036176683,5.03570902918227,Not Burnout
4.204013845480276,8.146366250284613,3.7446795807367868,3.4389960281446164,4.3984254897588,Not Burnout
5.572782441917241,7.106088263550217,1.1489256337919787,4.000240469436569,4.98664476422556,Not Burnout
4.253574825383444,8.773036097266314,1.1775420432564299,2.966399693560833,3.895701570636596,Not Burnout
5.905685238669758,5.6299730630397935,2.9818660617184913,4.720821298813048,2.219509917541383,Not Burnout
5.424642835826295,6.767608648864338,3.047264797377967,2.6232262187881554,5.586721271231195,Not Burnout
5.141577929700386,6.139813215276634,3.0488838353173646,5.0,3.1163318008283096,Not Burnout
4.138654506937604,4.760156059512328,2.2450442064463023,1.7523634901717384,2.596605551856361,Not Burnout
4.634843004147501,6.900783176988761,2.3745457399971,3.9347700645568913,3.733123186293403,Not Burnout
6.633086838738635,6.853902989940059,2.8278795241593575,3.9754306825266235,2.6307836210552304,At Risk
6.251375781436571,8.816139691890557,2.5858930062933303,2.7044429320591177,3.3738544270158517,Not Burnout
4.033667132802173,7.756974021465733,1.0,3.9243939378610126,4.5160808823452,Not Burnout
5.648998458143839,5.770975810804954,2.2702003694248063,4.779518669760159,4.5225126088691905,Not Burnout
6.627080685057684,9.224911079601025,1.6485935657396864,1.2831811606459356,2.653254900361556,Not Burnout
2.9958920783179424,8.465240434630424,2.675211418908512,4.0027448074908145,3.268441940576883,Not Burnout
6.315040288569903,7.698517244162339,5.0,1.0067291796699225,5.611499507155365,Not Burnout
4.50606436158123,6.728219081380201,2.8674816654743043,2.5343351964767917,4.744600176600912,Not Burnout
6.355898002889739,5.848672915931824,2.186470313827602,5.0,7.112597559022813,Not Burnout
4.355111265186225,6.553351868714737,3.421801501977252,2.918217966607946,5.7701922606122915,Not Burnout
2.7926768490032217,8.306498343645023,2.9826878872092126,2.3261200355910274,5.716439602839909,Not Burnout
3.058686343175256,9.261503567121531,2.920094490451841,3.302062271015318,1.918197174316297,Not Burnout
5.572127419992073,8.851892233926627,3.106850593215671,5.0,5.145790527450134,Not Burnout
5.889583752582222,6.413380693856471,4.556543564829541,1.6683177527939739,3.920339797454634,Not Burnout
4.143525062343388,5.656459080053187,1.3691115646740843,2.4486900883606557,3.173527294692626,Not Burnout
6.457888688166061,7.169063496293445,2.9736320768114544,4.997431683179626,4.252023010798792,Not Burnout
3.0077199065965603,4.8778727613245785,1.5736188700184615,5.0,5.417817301917225,Not Burnout
5.400880302029025,7.387801257021738,3.0555126463422484,3.3965687757097163,4.751247386506318,Not Burnout
3.6834757003563148,6.822876896441597,1.5813134885139055,2.2609472974733578,2.6822892979869097,Not Burnout
4.522245838296762,6.440756197758109,2.0826331863949155,5.0,5.11368837038893,Not Burnout
5.571098006974621,5.0863563192798456,2.204910085762094,5.0,3.043618686886054,Not Burnout
4.209379952074071,7.61632012788366,3.475816719344709,4.178946987762233,4.32502467844643,Not Burnout
4.923166683655262,6.360758992405707,3.418454443942414,2.68759765106258,3.544974898784299,Not Burnout
7.009439213821661,5.596099797147654,1.2542826235536155,3.450970659161963,3.6717006223965614,Not Burnout
4.634662195715277,4.0,2.5549341109998487,3.3396399189551693,5.149364462560764,Not Burnout
6.7535381680977125,6.9669821139392365,1.7904201452508275,3.8308513046155777,2.439709420276153,Not Burnout
3.805439718013573,9.126701916003693,1.2414950893246655,4.951001438131336,6.9177926114154,Not Burnout
6.294706266872924,8.993511057457443,2.2829829495756297,4.379417041137403,1.2683708960582556,Not Burnout
7.6623529309868506,6.451484492096474,2.19151721154418,2.4226239230152418,3.103498475117714,At Risk
2.0,6.277345527565863,4.926716486345523,4.876496450019538,4.5553178349126116,Not Burnout
4.304657116794285,7.562529107290029,2.932959825360696,3.8131321400131553,4.8764712496529645,Not Burnout
6.36560819077081,5.80193747297405,1.1223824992457627,4.187065795858916,3.8492864191424423,Not Burnout
5.195431920935511,7.362150279783359,1.9352259958290579,4.966540859278603,3.9139139454976863,Not Burnout
6.056718810056963,7.919296334061628,3.5213832954293984,2.388419750486449,4.615825127991425,Not Burnout
4.594022219926269,8.472319868661168,4.588442772869925,3.4641744212935373,3.6533957838134796,Not Burnout
5.62988468120935,6.879815108224057,1.0,2.9685454486407847,6.0897718869023585,Not Burnout
5.266484146911881,6.755591499787641,1.0,1.9321405746345441,5.2590236713474035,Not Burnout
7.251673092489711,5.9464208958921265,4.370965175371782,3.84670997760492,5.309236526508451,At Risk
5.881631264951819,6.007743575152168,2.8896141773709036,5.0,2.5507649149443745,Not Burnout
6.006403993112803,6.728225329718168,1.6317072681236335,1.6599222554942472,3.8809173633914456,Not Burnout
4.882184550816299,7.440838608179414,3.034629086122435,3.46771938895053,3.5493010769189444,Not Burnout
4.76859066389126,8.096301551479899,1.0,4.140542935074773,2.4915979364658014,Not Burnout
4.851162718270569,6.036185259183586,2.503375506597161,3.623078201656181,4.54024627591865,Not Burnout
6.091678213567445,8.791226282751426,2.8278211728430853,3.3868719474842597,3.1935313633302753,Not Burnout
4.868523278769605,6.674651678748917,3.4242701395378297,2.200783636554176,4.983105744775355,Not Burnout
5.934662285344619,6.9743592467818765,1.4861040477074623,3.7327867429401635,2.3947126556585023,Not Burnout
8.613101197968158,6.103345985022612,2.585687161403359,2.7432360229840738,6.578560919262731,At Risk
6.806687055147538,4.09091168767247,1.5745753739404127,1.3100782950214467,2.655501012111907,Not Burnout
5.010964701748239,8.06085447563326,2.755383755674317,4.694592220513731,4.328953505800654,Not Burnout
7.3018208832459175,7.88421267651092,1.6046536776369758,4.458385819842042,5.187788965582101,Not Burnout
4.887886940467673,6.662406931458144,2.0918991608397794,3.5516609768510796,3.1440393546998306,Not Burnout
2.442813197233219,7.080388860669847,1.504184605209771,3.7290746882057024,5.278702965149426,Not Burnout
3.987870533623894,7.619127061244919,3.1511362418236573,4.574318012715562,2.1562246032993757,Not Burnout
2.6938121184612163,5.124944971736149,3.3584511166566653,3.7243396567780827,6.178176548773841,Not Burnout
4.9727297739380365,6.365136787184446,2.2653794300425862,4.404017554761315,4.021223897448637,Not Burnout
5.527627568784328,7.9531176155461925,2.538237994960028,3.20251779912615,3.1053828880466807,Not Burnout
8.014655968412924,5.4948526921969005,1.0514085853664559,4.811983738573947,3.551227341358848,Not Burnout
5.990391060646244,7.352269518599956,2.200323351993213,3.820785725932684,5.21337890408908,Not Burnout
5.1713492067867035,5.3721018344519145,2.4497953829582553,3.694051943605874,3.1233170622243427,Not Burnout
6.7441083717752335,7.559715978920232,5.0,2.229938911287968,2.8759634658658335,Not Burnout
2.183297036488172,6.9572302212430195,1.3880329742258364,3.786955854301709,3.6676951036243928,Not Burnout
5.853421837162849,5.061841820913388,3.9641772387524377,2.668045082505549,2.234556830845048,Not Burnout
6.65629779083045,8.397687225348605,3.496858773465808,2.861717273471506,6.730815861912723,Not Burnout
3.282120631330238,6.118490107842341,2.7806364044901364,2.6846243716838787,3.150408113177915,Not Burnout
7.215631064810394,6.027697075582743,4.258620484195133,2.433765068100775,5.247425179270605,At Risk
6.0077446112416215,7.240683036677131,2.872105472606863,5.0,4.314205125471659,Not Burnout
4.877068129148798,8.378364819314458,2.889159195667929,4.831339061988404,2.5231989242770476,Not Burnout
6.449172799159427,5.781013817225924,2.446879346982455,5.0,3.991067936180906,Not Burnout
8.906039286706594,7.074015819817566,3.7235688824186273,2.2771049804444363,5.176004168966122,Not Burnout
5.772799382587743,7.514579800396687,3.5964692338108835,3.5712537499108925,3.71760799737054,Not Burnout
